Nome;Nome fantasia;C.N.P.J.;Endereço;Tipo logradouro;Cidade;Estado;C.E.P.;Telefone;Número;Bairro;Celular;Data de credenciamento;E-mail;Grupo;Classificação;Especialidades;Espec. + Áreas de atuação;Natureza de Atendimento;Regime de Atendimento
A ESTANCIA MORRO GRANDE CENTRO DE REABILITACAO SOC;ESTANCIA MORRO GRANDE;05.832.865/0001-38;OSWALDO SEGAMARCHI;RUA;SOROCABA;SP;18090050;;15;JARDIM SANTA ROSALIA;;20/01/2026;faturamento@estanciamorrogrande.com.br;Hospital Especializa;HOSPITAL;PSIQUIATRIA;PSIQUIATRIA;Ambulatorial e Internação;Eletivo
A ESTANCIA MORRO GRANDE CENTRO DE REABILITACAO SOC;ESTANCIA MORRO GRANDE;05.832.865/0001-38;OSWALDO SEGAMARCHI;RUA;SOROCABA;SP;18090050;;15;JARDIM SANTA ROSALIA;;20/01/2026;faturamento@estanciamorrogrande.com.br;Hospital Especializa;HOSPITAL;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial e Internação;Eletivo
A ESTANCIA MORRO GRANDE CENTRO DE REABILITACAO SOC;ESTANCIA MORRO GRANDE;05.832.865/0001-38;OSWALDO SEGAMARCHI;RUA;SOROCABA;SP;18090050;;15;JARDIM SANTA ROSALIA;;20/01/2026;faturamento@estanciamorrogrande.com.br;Hospital Especializa;HOSPITAL;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
A F SIMINSKI LTDA;TEAME CLINICA MULTIDISCIPLINAR ESPECIALIZADO;57.305.285/0001-96;MAUA;AVENIDA;SAPUCAIA DO SUL;RS;93218-270;(51)9898-13615;615;CENTRO;;13/10/2025;teameclinicamult@gmail.com;Clínica;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
A F SIMINSKI LTDA;TEAME CLINICA MULTIDISCIPLINAR ESPECIALIZADO;57.305.285/0001-96;MAUA;AVENIDA;SAPUCAIA DO SUL;RS;93218-270;(51)9898-13615;615;CENTRO;;13/10/2025;teameclinicamult@gmail.com;Clínica;CLINICA;NEUROLOGIA;NEUROLOGIA;Ambulatorial;Eletivo
A F SIMINSKI LTDA;TEAME CLINICA MULTIDISCIPLINAR ESPECIALIZADO;57.305.285/0001-96;MAUA;AVENIDA;SAPUCAIA DO SUL;RS;93218-270;(51)9898-13615;615;CENTRO;;13/10/2025;teameclinicamult@gmail.com;Clínica;CLINICA;NUTRICAO;NUTRICAO;Ambulatorial;Eletivo
A F SIMINSKI LTDA;TEAME CLINICA MULTIDISCIPLINAR ESPECIALIZADO;57.305.285/0001-96;MAUA;AVENIDA;SAPUCAIA DO SUL;RS;93218-270;(51)9898-13615;615;CENTRO;;13/10/2025;teameclinicamult@gmail.com;Clínica;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
A F SIMINSKI LTDA;TEAME CLINICA MULTIDISCIPLINAR ESPECIALIZADO;57.305.285/0001-96;MAUA;AVENIDA;SAPUCAIA DO SUL;RS;93218-270;(51)9898-13615;615;CENTRO;;13/10/2025;teameclinicamult@gmail.com;Clínica;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
A F SIMINSKI LTDA;TEAME CLINICA MULTIDISCIPLINAR ESPECIALIZADO;57.305.285/0001-96;MAUA;AVENIDA;SAPUCAIA DO SUL;RS;93218-270;(51)9898-13615;615;CENTRO;;13/10/2025;teameclinicamult@gmail.com;Clínica;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
A J SERVICOS DE LABORATORIOS LTDA;LIDI ILHEUS;30.421.699/0001-24;CORONEL PAIVA;RUA;ILHEUS;BA;45653-750;(73)3633-3194;39;SAO SEBASTIAO;;14/05/2025;lidi.adm@yahoo.com;Laboratório;LABORATORIO;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
A J SERVICOS DE LABORATORIOS LTDA;LIDI ILHEUS;30.421.699/0001-24;CORONEL PAIVA;RUA;ILHEUS;BA;45653-750;(73)3633-3194;39;SAO SEBASTIAO;;14/05/2025;lidi.adm@yahoo.com;Laboratório;LABORATORIO;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
A JANA ROSA FISIOTERAPIA;LONG LIFE FISIOTERAPIA;24.507.655/0001-19;DA CONCEICAO;RUA;NITEROI;RJ;24020-084;(21)9814-99935;154;CENTRO;;14/02/2025;adriano.jana@gmail.com;Serviço de diagnose ;CLINICA;ACUPUNTURA;ACUPUNTURA;Ambulatorial;Eletivo
A JANA ROSA FISIOTERAPIA;LONG LIFE FISIOTERAPIA;24.507.655/0001-19;DA CONCEICAO;RUA;NITEROI;RJ;24020-084;(21)9814-99935;154;CENTRO;;14/02/2025;polianafreesz@gmail.com;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
A JANA ROSA FISIOTERAPIA;LONG LIFE FISIOTERAPIA;24.507.655/0001-19;DA CONCEICAO;RUA;NITEROI;RJ;24020-084;(21)9814-99935;154;CENTRO;;14/02/2025;polianafreesz@gmail.com;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
A L CONSULTORIO LTDA;CLINICA JUNDIAI;03.652.889/0001-80;JUNDIAI;RUA;NATAL;RN;59020-120;(84)3222-6725;522;TIROL;;12/08/2025;jimmysmithgsk@gmail.com;Clínica;CLINICA;ALERGIA E IMUNOLOGIA;ALERGIA E IMUNOLOGIA;Ambulatorial;Eletivo
A L CONSULTORIO LTDA;CLINICA JUNDIAI;03.652.889/0001-80;JUNDIAI;RUA;NATAL;RN;59020-120;(84)3222-6725;522;TIROL;;12/08/2025;jimmysmithgsk@gmail.com;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial e Internação;Eletivo
A L CONSULTORIO LTDA;CLINICA JUNDIAI;03.652.889/0001-80;JUNDIAI;RUA;NATAL;RN;59020-120;(84)3222-6725;522;TIROL;;12/08/2025;jimmysmithgsk@gmail.com;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial e Internação;Eletivo
A LUSTOZA DE CARLI E CIA LTDA;LABORATORIO BIOCENTER SUL;02.240.774/0001-15;SOUZA NAVES;RUA;DOIS VIZINHOS;PR;85660-000;(46)3536-1767;344;CENTRO;;02/10/2025;liliane.minski@laboratorioplatano.com.br;Laboratório;LABORATORIO;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial e Internação;Eletivo
A LUSTOZA DE CARLI E CIA LTDA;LABORATORIO BIOCENTER SUL;02.240.774/0001-15;SOUZA NAVES;RUA;DOIS VIZINHOS;PR;85660-000;(46)3536-1767;344;CENTRO;;02/10/2025;liliane.minski@laboratorioplatano.com.br;Laboratório;LABORATORIO;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;PATOLOGIA CLINICA/MEDICINA LABORATORIAL;Ambulatorial;Eletivo
A M CLINICA MEDICA LTDA;IMO NSTITUTO MATOGROSSENSE DE OFTALMOLOGIA;07.969.544/0001-05;COMANDANTE COSTA;RUA;CUIABA;MT;78025-200;(65)3025-5100;1897;PORTO;;08/05/2025;admin@imomt.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
A M CLINICA MEDICA LTDA;IMO NSTITUTO MATOGROSSENSE DE OFTALMOLOGIA;07.969.544/0001-05;COMANDANTE COSTA;RUA;CUIABA;MT;78025-200;(65)3025-5100;1897;PORTO;;08/05/2025;admin@imomt.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
A P DOS REIS MILHOMEM SERVICOS MEDICOS;A P DOS REIS MILHOMEM SERVICOS MEDICOS;09.501.513/0001-50;JOAO LISBOA;RUA;IMPERATRIZ;MA;65900-630;(99)9842-84884;1285;CENTRO;;01/09/2025;vdesousa752@gmail.com;Clínica;CLINICA;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA;Ambulatorial;Eletivo
A P DOS REIS MILHOMEM SERVICOS MEDICOS;A P DOS REIS MILHOMEM SERVICOS MEDICOS;09.501.513/0001-50;JOAO LISBOA;RUA;IMPERATRIZ;MA;65900-630;(99)9842-84884;1285;CENTRO;;01/09/2025;vdesousa752@gmail.com;Clínica;CLINICA;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA;Ambulatorial;Eletivo
A S BOTH CLINICA DE OFTALMOLOGIA PONTA GROSSA;IVPG INSTITUTO DA VISAO DE PONTA GROSSA;09.049.062/0001-62;NESTOR GUIMARAES;RUA;PONTA GROSSA;PR;84040-130;(42)3229-0919;111;ESTRELA;;25/08/2025;contatoivpg@gmail.com;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
A S BOTH CLINICA DE OFTALMOLOGIA PONTA GROSSA;IVPG INSTITUTO DA VISAO DE PONTA GROSSA;09.049.062/0001-62;NESTOR GUIMARAES;RUA;PONTA GROSSA;PR;84040-130;(42)3229-0919;111;ESTRELA;;25/08/2025;contatoivpg@gmail.com;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;ANGIOLOGIA;ANGIOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;GASTROENTEROLOGIA;GASTROENTEROLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;OFTALMOLOGIA;OFTALMOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;PEDIATRIA;PEDIATRIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;PNEUMOLOGIA;PNEUMOLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;UROLOGIA;UROLOGIA;Ambulatorial;Eletivo
A S CURITIBA CLINICA MEDICA E ODONTOLOGICA EIRELI ;A S CURITIBA;27.228.119/0001-72;BARAO DO SERRO AZUL;RUA;CURITIBA;PR;80020-180;(41)3025-3514;198;CENTRO;;24/03/2025;alessandra.gatti@acessosaude.com.br;Clínica;CLINICA;UROLOGIA;UROLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA - CARDIOLOGIA PEDIATRICA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;GASTROENTEROLOGIA;GASTROENTEROLOGIA - GASTROENTEROLOGIA PEDIATRICA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;NEUROLOGIA;NEUROLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;ORTOPEDIA E TRAUMATOLOGIA;ORTOPEDIA E TRAUMATOLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;OTORRINOLARINGOLOGIA;OTORRINOLARINGOLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;PEDIATRIA;PEDIATRIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;PNEUMOLOGIA;PNEUMOLOGIA - PNEUMOLOGIA PEDIATRICA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;UROLOGIA;UROLOGIA;Ambulatorial;Eletivo
A SAUDE CLINICA MEDICA LTDA;A SAUDE;03.807.222/0001-09;ERNESTO CAPELARI;RUA;TABOAO DA SERRA;SP;06754-060;(11)4788-2520;204;PARQUE SANTOS DUMONT;;11/07/2025;asaude@terra.com.br;Clínica;CLINICA;UROLOGIA;UROLOGIA;Ambulatorial;Eletivo
A SOTERO SERVICOS MEDICOS PEDIATRICOS LTDA;A SOTERO PEDIATRIA;11.119.784/0001-98;GONCALO PRADO ROLEMBERG;AVENIDA;ARACAJU;SE;49015-230;(79)9881-51137;211;SAO JOSE;;16/04/2026;santosui07@gmail.com;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA - CARDIOLOGIA PEDIATRICA;Ambulatorial;Eletivo
A SOTERO SERVICOS MEDICOS PEDIATRICOS LTDA;A SOTERO PEDIATRIA;11.119.784/0001-98;GONCALO PRADO ROLEMBERG;AVENIDA;ARACAJU;SE;49015-230;(79)9881-51137;211;SAO JOSE;;16/04/2026;santosui07@gmail.com;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA - CARDIOLOGIA PEDIATRICA;Ambulatorial;Eletivo
A VALERIA DE ASSIS MIRANDA SERVICOS MEDICOS S/S LT;MEDKIDS;52.571.992/0001-00;PREFEITO CHIQUILITO ERSE;AVENIDA;PORTO VELHO;RO;76820-713;(69)9995-63782;3767;EMBRATEL;;13/05/2025;medkids2021@gmail.com;Clínica;CLINICA;GASTROENTEROLOGIA;GASTROENTEROLOGIA - GASTROENTEROLOGIA PEDIATRICA;Ambulatorial;Eletivo
A VALERIA DE ASSIS MIRANDA SERVICOS MEDICOS S/S LT;MEDKIDS;52.571.992/0001-00;PREFEITO CHIQUILITO ERSE;AVENIDA;PORTO VELHO;RO;76820-713;(69)9995-63782;3767;EMBRATEL;;13/05/2025;medkids2021@gmail.com;Clínica;CLINICA;PEDIATRIA;PEDIATRIA;Ambulatorial;Eletivo
A VALERIA DE ASSIS MIRANDA SERVICOS MEDICOS S/S LT;MEDKIDS;52.571.992/0001-00;PREFEITO CHIQUILITO ERSE;AVENIDA;PORTO VELHO;RO;76820-713;(69)9995-63782;3767;EMBRATEL;;13/05/2025;medkids2021@gmail.com;Clínica;CLINICA;PEDIATRIA;PEDIATRIA;Ambulatorial;Eletivo
ABA FLORIR CLINICA LTDA;ABA FLORIR;59.947.042/0001-87;VEREADOR JOAO FERNANDES DA SILVA;AVENIDA;ITAQUAQUECETUBA;SP;08576-000;(11)9837-82678;460;VILA VIRGINIA;;05/11/2025;camilasantoni2@gmail.com;Serviço de diagnose ;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
ABA FLORIR CLINICA LTDA;ABA FLORIR;59.947.042/0001-87;VEREADOR JOAO FERNANDES DA SILVA;AVENIDA;ITAQUAQUECETUBA;SP;08576-000;(11)9837-82678;460;VILA VIRGINIA;;05/11/2025;kaurodry_02@hotmail.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
ABA FLORIR CLINICA LTDA;ABA FLORIR;59.947.042/0001-87;VEREADOR JOAO FERNANDES DA SILVA;AVENIDA;ITAQUAQUECETUBA;SP;08576-000;(11)9837-82678;460;VILA VIRGINIA;;05/11/2025;kaurodry_02@hotmail.com.br;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
ABA INTERVENCOES PSICOLOGICAS LTDA;ABA TERAPIAS;33.619.437/0001-67;NOVA CANTAREIRA;AVENIDA;SAO PAULO;SP;02340-002;(11)9564-05045;5068;TUCURUVI;;16/04/2025;dpsicoo@hotmail.com;Serviço de diagnose ;CLINICA;FISIOTERAPIA;FISIOTERAPIA;Ambulatorial;Eletivo
ABA INTERVENCOES PSICOLOGICAS LTDA;ABA TERAPIAS;33.619.437/0001-67;NOVA CANTAREIRA;AVENIDA;SAO PAULO;SP;02340-002;(11)9564-05045;5068;TUCURUVI;;16/04/2025;dpsicoo@hotmail.com;Serviço de diagnose ;CLINICA;FONOAUDIOLOGIA;FONOAUDIOLOGIA;Ambulatorial;Eletivo
ABA INTERVENCOES PSICOLOGICAS LTDA;ABA TERAPIAS;33.619.437/0001-67;NOVA CANTAREIRA;AVENIDA;SAO PAULO;SP;02340-002;(11)9564-05045;5068;TUCURUVI;;16/04/2025;dpsicoo@hotmail.com;Serviço de diagnose ;CLINICA;PSICOLOGIA;PSICOLOGIA;Ambulatorial;Eletivo
ABA INTERVENCOES PSICOLOGICAS LTDA;ABA TERAPIAS;33.619.437/0001-67;NOVA CANTAREIRA;AVENIDA;SAO PAULO;SP;02340-002;(11)9564-05045;5068;TUCURUVI;;16/04/2025;dpsicoo@hotmail.com;Serviço de diagnose ;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
ABA INTERVENCOES PSICOLOGICAS LTDA;ABA TERAPIAS;33.619.437/0001-67;NOVA CANTAREIRA;AVENIDA;SAO PAULO;SP;02340-002;(11)9564-05045;5068;TUCURUVI;;16/04/2025;dpsicoo@hotmail.com;Serviço de diagnose ;CLINICA;TERAPIA OCUPACIONAL;TERAPIA OCUPACIONAL;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;ANESTESIOLOGIA;ANESTESIOLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;ANGIOLOGIA;ANGIOLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;CARDIOLOGIA;CARDIOLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;CIRURGIA GERAL;CIRURGIA GERAL;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;CLINICA MEDICA;CLINICA MEDICA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;COLOPROCTOLOGIA;COLOPROCTOLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;DERMATOLOGIA;DERMATOLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;ENDOCRINOLOGIA E METABOLOGIA;ENDOCRINOLOGIA E METABOLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;GASTROENTEROLOGIA;GASTROENTEROLOGIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;GERIATRIA;GERIATRIA;Ambulatorial;Eletivo
ABA SAUDE E QUALIDADE DE VIDA LTDA;ABA SAUDE;44.622.003/0001-32;ALVARES CABRAL;AVENIDA;BELO HORIZONTE;MG;30170-001;(31)3995-2402;374;LOURDES;;02/05/2025;convenios@abasaude.com.br;Clínica;CLINICA;GINECOLOGIA E OBSTETRICIA;GINECOLOGIA E OBSTETRICIA;Ambulatorial;Eletivo
